Date,PC1,PC2
2018-04-18,0.13041239678339248,0.07778242330099928
2018-04-19,0.10962609543867727,0.020195622901028318
2018-04-20,0.10915234207190058,-0.048627029457453765
2018-04-21,-0.0725948091726102,-0.05541769867209072
2018-04-22,0.01374872433776849,0.017490066330714107
2018-04-23,0.03873888792752915,-0.0336665626606108
2018-04-24,0.16055110870077297,-0.026413531965481813
2018-04-25,-0.25112292133562686,-0.00436750022761938
2018-04-26,0.1419531381120142,0.03354261853965417
2018-04-27,-0.07266032054673432,-0.0013560600234729502
2018-04-28,0.06333038424453646,-0.04981656564972547
2018-04-29,0.02166175438625208,0.010082983055847062
2018-04-30,-0.06431109684048306,-0.016217277923714267
2018-05-01,-0.008383172241928407,-0.009826524522901439
2018-05-02,0.039816267058793244,0.006330921303654525
2018-05-03,0.1576157742217512,-0.01463694409216237
2018-05-04,-0.006722589954016603,-0.07356579393529611
2018-05-05,0.04728451728087111,-0.04615149403335579
2018-05-06,-0.06326587503890799,-0.010692877398479158
2018-05-07,-0.07646189642290603,0.009004024018914293
2018-05-08,0.0236542013444947,0.0967281512237063
2018-05-09,-0.025140803735429318,-0.031371013669436405
2018-05-10,-0.07817171359592244,-0.006429291646043644
2018-05-11,-0.16759878054363317,-0.030990556295267365
2018-05-12,0.039816642401113635,0.007316067569351052
2018-05-13,0.040385887056234845,-0.06190460952977162
2018-05-14,0.024553637027573346,0.021537723457233506
2018-05-15,-0.04936747452272195,0.04260430130793505
2018-05-16,-0.024761064869059903,-0.01923623298425903
2018-05-17,-0.0889262702510125,-0.0010257908867776244
2018-05-18,0.017781954059238627,-0.05778814660304684
2018-05-19,0.031097140598464926,0.05723870573863852
2018-05-20,0.06068628897724835,0.0026053604610723168
2018-05-21,-0.05459771016936788,-0.008344780112866969
2018-05-22,-0.13488601289439076,-0.04006957926942476
2018-05-23,-0.1567696180852625,0.011266614542024834
2018-05-24,0.02040275291398392,-0.041558717646280836
2018-05-25,-0.031184921861878868,0.023659555168494682
2018-05-26,-0.018619248774552042,-0.006219297274498872
2018-05-27,-0.019312407521147323,-0.00012624209524735453
2018-05-28,-0.12839784645116323,0.008250978837321406
2018-05-29,0.13726003628888564,-0.006260193426209935
2018-05-30,-0.03036042687149607,-0.01019447340348239
2018-05-31,0.031046824026440982,-0.0030333775902882053
2018-06-01,0.017320197474364033,-0.00045285717929913205
2018-06-02,0.05115647106631284,0.016006997680688275
2018-06-03,0.05559925648964832,0.009488919580542687
2018-06-04,-0.0798192828892217,-0.003821669450103872
2018-06-05,0.0463134317812893,0.012843044347818524
2018-06-06,0.01497633675373332,0.033440560058782744
2018-06-07,-0.00621855645000329,-0.012282003878327676
2018-06-08,-0.02204915890485643,-0.009532072092520355
2018-06-09,-0.027665795705678217,-0.0049098929464898204
2018-06-10,-0.22233026356049426,-0.011269858018677786
2018-06-11,0.02485808037186482,0.005199946660342795
2018-06-12,-0.11550374547309358,0.01443379230616673
2018-06-13,-0.1190815638625158,-0.03788763815013337
2018-06-14,0.12773741445911668,-0.022483515887012435
2018-06-15,-0.07571838326943471,0.02774393924037271
2018-06-16,0.01957235914732944,-0.013025384099231565
2018-06-17,-0.014143598857473492,-0.0005902049093140866
2018-06-18,0.07543441534740944,0.01765775402180633
2018-06-19,0.022752787999661166,-0.011494438877799912
2018-06-20,-0.007616956214428347,0.0005125699059548639
2018-06-21,-0.022858225601718258,0.0014758520816032963
2018-06-22,-0.23495135993360822,0.004695064453353702
2018-06-23,-0.00592512571401786,-0.00861036023859825
2018-06-24,-0.05581386727729031,-0.024639154995370022
2018-06-25,0.010581462041693631,-0.016483471356260517
2018-06-26,-0.0786386979277772,0.04323446657832782
2018-06-27,0.03453545643534258,-0.03797305936443421
2018-06-28,-0.09861032123954618,0.018056144022644934
2018-06-29,0.08051640359260838,-0.010510640273548146
2018-06-30,0.0677058053986344,-0.0047753765515632235
2018-07-01,-0.011986730107337258,0.002718144038931238
2018-07-02,0.11368054360140258,0.030773908545548512
2018-07-03,-0.030593934667900613,-0.009160002243727742
2018-07-04,0.018539716960766076,0.008390093727723707
2018-07-05,-0.015666547901976188,-0.02652200802370988
2018-07-06,-0.0008917925374953857,0.00044632930054729287
2018-07-07,0.05831621363693349,-0.01173342017313722
2018-07-08,-0.038712209537679745,0.006943417065001813
2018-07-09,-0.02718897317685149,0.01338366806418837
2018-07-10,-0.1462941449100851,-0.0027233108847396015
2018-07-11,0.040657487469884734,-0.016152590363143326
2018-07-12,-0.06871734405087444,-0.017473587091907352
2018-07-13,0.012378426778486452,0.006195182975432041
2018-07-14,0.010133540357399426,0.009541764791203269
2018-07-15,0.041765730145229316,-0.014885220089584093
2018-07-16,0.1878771059004945,0.10238368468111606
2018-07-17,0.15014534055268072,0.05837947786190488
2018-07-18,0.03267260781842016,0.1442433380698963
2018-07-19,0.00894989108124313,0.03717474075661671
2018-07-20,-0.11280980466813154,-0.0721109506842508
2018-07-21,0.008047159385610523,-0.05261767396180488
2018-07-22,0.016323756253259582,0.055656123346899636
2018-07-23,-0.0029461863405104436,-0.004700239047124188
2018-07-24,0.13965244209038116,-0.01592568964169238
2018-07-25,-0.04878338795556935,0.002948607992264156
2018-07-26,-0.056939412811712185,-0.017083467148119133
2018-07-27,0.024036173398779233,-0.00420566501887955
2018-07-28,-0.009572562585110045,0.00028893156717795085
2018-07-29,-0.009365387372063284,-0.025612269995948636
2018-07-30,-0.02585140581644893,0.0041147736868171044
2018-07-31,-0.12162442991045501,-0.05118202174728959
2018-08-01,-0.0020235683823071307,0.08324106466794888
2018-08-02,-0.060299290625704334,-0.04526737181891525
2018-08-03,0.0057015680737404,-0.014357699307771324
2018-08-04,-0.09854527336002042,-0.014894092330574236
2018-08-05,0.03346946710664266,0.019657101112126193
2018-08-06,-0.02689655696651158,-0.007949314618628849
2018-08-07,-0.11135815391915066,0.01937386651414991
2018-08-08,-0.15969915160249565,-0.024802347406886107
2018-08-09,0.07118896000732379,0.025439524832165286
2018-08-10,-0.1456945639688497,0.008937300174525398
2018-08-11,-0.01918047043136575,0.019323441080286375
2018-08-12,0.006990703983008464,-0.002475460141695292
2018-08-13,-0.09825991061159152,0.025433758841134777
2018-08-14,-0.058301216814788316,-0.0016084079739932607
2018-08-15,0.02271055336835944,0.009376749332133543
2018-08-16,0.018925689354880672,-0.016092248245236484
2018-08-17,0.1570105485154588,-0.010971385274192528
2018-08-18,-0.09601944248786935,0.027493255813815138
2018-08-19,0.03700345671157707,0.01675902858240563
2018-08-20,-0.12150975169403674,0.022626917459540544
2018-08-21,0.06137575826776294,-0.007519939054830898
2018-08-22,-0.06017675282094421,-0.016973701612697147
2018-08-23,0.058090848190668135,0.0023394343729911085
2018-08-24,0.03500795112341801,0.0003552359025453599
2018-08-25,-0.015136104852509803,-0.016772536563960282
2018-08-26,-0.009934472318803364,0.023053748000749098
2018-08-27,0.06995872676624239,-0.011776000702620934
2018-08-28,0.08590835820027737,0.017540777621645458
2018-08-29,-0.02681324433813437,0.016108641928873076
2018-08-30,0.0767134244606299,0.19528514171168604
2018-08-31,0.2165415612936066,0.3407155260256951
2018-09-01,0.200943960110593,0.19603391804588413
2018-09-02,-0.1128356367336247,-0.19645314716926135
2018-09-03,0.013919299719633044,0.0532724631274688
2018-09-04,0.019155833635764535,-0.007915744414460774
2018-09-05,-0.2565688219916986,0.0751768423315756
2018-09-06,-0.02170658113270765,0.03026491659561449
2018-09-07,-0.0182938332200089,0.07933197031815199
2018-09-08,-0.05934283398538359,0.11719759799601573
2018-09-09,0.031450614974473434,0.011299202921120126
2018-09-10,0.08269976666356776,0.1461327174182523
2018-09-11,-0.09904451304087389,-0.03868576969452149
2018-09-12,-0.0004160933087951008,0.023942195346914167
2018-09-13,0.12396512831690505,-0.05727125566764511
2018-09-14,-0.00787523104877087,-0.06178236715122603
2018-09-15,0.030085077221695528,-0.021462315810203077
2018-09-16,0.02402645879600395,0.05379258706600403
2018-09-17,-0.13954191297950136,0.030833039481375592
2018-09-18,0.032492577237075056,-0.06887880165176695
2018-09-19,-0.02745519095220853,-0.05724804608988159
2018-09-20,0.07424163050772105,-0.02590623841503851
2018-09-21,0.10075591909363345,-0.06100677932640803
2018-09-22,-0.00990775989120616,0.022243548768740757
2018-09-23,0.02877351537193771,0.011999915708220019
2018-09-24,-0.09245126841750152,0.010407817561442328
2018-09-25,-0.036542747456721175,0.024644962322044224
2018-09-26,-0.0036724907955820382,0.00537296319435956
2018-09-27,0.10895263322714331,-0.024936615331324304
2018-09-28,-0.029655504184076607,0.008974500486550328
2018-09-29,0.019727111786079415,-0.006018780544652075
2018-09-30,0.003875917245354816,0.0062365131408144816
2018-10-01,-0.012083234180277676,0.014550695534341246
2018-10-02,-0.02464009236235533,-0.00788697274510209
2018-10-03,-0.050219017813547775,0.0058408209591724256
2018-10-04,0.011599709022596926,-0.017616630806652697
2018-10-05,0.02261496963347392,-0.008049628473860558
2018-10-06,-0.027298158149476483,-0.00909379872095381
2018-10-07,0.008160601406897793,-0.0004608353723948034
2018-10-08,0.023908106864444483,-0.009637298832833072
2018-10-09,-0.004655516440908568,0.015047751672310395
2018-10-10,-0.02262773491290696,-0.003492345858101186
2018-10-11,-0.23401482887690425,0.018003912447271963
2018-10-12,0.06991093853903943,0.015453580286519652
2018-10-13,0.0022210053028366684,-0.015593327257512158
2018-10-14,-0.025937176860405815,0.010710840735125387
2018-10-15,0.08985490753870809,-0.038042027548992906
2018-10-16,-0.026381926808996158,-0.0297764006232576
2018-10-17,-0.057916611240200165,-0.06598169029224793
2018-10-18,-0.049029413199164165,-0.025727067976842464
2018-10-19,0.015247498783357284,0.013858446645524998
2018-10-20,0.01878269169809131,0.010491844027632757
2018-10-21,-0.009181957674157916,-0.0027984432472705606
2018-10-22,-0.026586279534265834,-0.023198441737539585
2018-10-23,-0.018644868786472733,-0.04091461322362278
2018-10-24,-0.03206153970934599,-0.05508375392907265
2018-10-25,-0.03209270689214033,-0.03941455961145088
2018-10-26,0.0349595451490529,0.060332213743875956
2018-10-27,0.026933753007531373,0.04444955033345188
2018-10-28,-0.012105765346987906,-0.029375071594201715
2018-10-29,-0.08935088495625783,-0.011061054192655205
2018-10-30,0.00358124634855208,-0.00043800967173305975
2018-10-31,-0.010144924846190392,-0.019441908714433884
2018-11-01,0.01913418131071856,-0.005987565380542817
2018-11-02,0.0167284023936981,-0.01002051841335743
2018-11-03,-0.011712619476591522,-0.005021141746102325
2018-11-04,0.04058888453986812,-0.04078035367172538
2018-11-05,-0.0008211958937862756,-0.016006271435777618
2018-11-06,0.0605351118282446,-0.011578921720728821
2018-11-07,-0.024040290698227072,-0.004073902297087814
2018-11-08,-0.07137539231769774,-0.04140468538749156
2018-11-09,-0.051665798502822644,-0.05588732679119571
2018-11-10,0.03588016702075416,0.03190378686047179
2018-11-11,-0.03252653868825064,-0.024714584856493037
2018-11-12,-0.027923542623483472,-0.019812213014513084
2018-11-13,-0.039726389435144276,-0.02178834405812511
2018-11-14,-0.22737202644074508,0.02888078220990196
2018-11-15,0.015484180404948571,0.03562741401520717
2018-11-16,-0.050420349398059686,0.007502980906029821
2018-11-17,-0.03984483520735557,-0.04163067492089288
2018-11-18,0.029033093197939525,0.004972121889317408
2018-11-19,-0.27296091616665086,0.05493068962043404
2018-11-20,-0.19995422041406355,0.03555676322855687
2018-11-21,0.1068079984471553,0.034427391302073236
2018-11-22,-0.1096613061817328,0.046737967598737225
2018-11-23,-0.02712824629274261,-0.007281580943902385
2018-11-24,-0.17244259740392956,0.028895077595633388
2018-11-25,0.05721604996309442,-0.03314274927429385
2018-11-26,-0.11711262288404997,0.0036711863297685774
2018-11-27,0.040408842847175365,-0.028287194684463238
2018-11-28,0.19760119108422092,-0.027185490067838915
2018-11-29,-0.03378353905273045,0.01900688446858507
2018-11-30,-0.09160468274953915,0.012125181132463875
2018-12-01,0.10194385915310089,-0.01259248291949336
2018-12-02,-0.02812961842908661,0.01469887589057554
2018-12-03,-0.07778175829456407,0.1070134419656969
2018-12-04,-0.02303910271855229,-0.07428905320672992
2018-12-05,-0.09787338436876658,0.0487111738976812
2018-12-06,-0.1498591896304218,0.04313649919927853
2018-12-07,-0.036357025401114816,0.02243033331780295
2018-12-08,-0.004762109204819591,0.012901023346047279
2018-12-09,0.05241549566548661,-0.03847325413587635
2018-12-10,-0.0615454156460293,0.03448967511525551
2018-12-11,-0.046362852580313696,0.020649349590448854
2018-12-12,0.038722187317898456,-0.008543578440483555
2018-12-13,-0.07452970385612864,0.017800541840652148
2018-12-14,-0.02591231521663537,0.018647137053410073
2018-12-15,0.01816190933227504,0.014111708588122591
2018-12-16,0.050972950307071004,-0.020786276893541754
2018-12-17,0.25505732758090527,0.057238917464805666
2018-12-18,0.0946562545586785,0.012300283307203291
2018-12-19,0.004775195344194227,0.013361760030168581
2018-12-20,0.1710444029171929,-0.09367383264126385
2018-12-21,-0.12553805083643252,-0.00903489560987386
2018-12-22,0.056778873103710846,-0.05269264958837852
2018-12-23,0.09408599836531871,-0.03915892901917414
2018-12-24,0.04079217920599248,-0.026231878575933624
2018-12-25,-0.13043114166784478,0.012150977349092994
2018-12-26,0.024646820117046414,0.019185262470630345
2018-12-27,-0.15984534782975718,0.041940666929672105
2018-12-28,0.20877201183474017,-0.08773477146935871
2018-12-29,-0.03172968882891371,0.0025762444856482166
2018-12-30,0.011865334770963376,-0.02342051532065798
2018-12-31,-0.06916220994392339,0.030215295179234204
2019-01-01,0.07646877208677717,-0.021376974641255427
2019-01-02,0.08961642909677428,-0.04605128691001542
2019-01-03,-0.06498641480292223,0.015259853816546971
2019-01-04,0.018543689354765115,-0.03327424696607714
2019-01-05,0.04511144223099957,-0.022057538120824522
2019-01-06,0.09815454605766279,-0.04746635624734087
2019-01-07,-0.05622307233928281,0.012040745236986157
2019-01-08,0.018185417469641876,-0.012946066048623655
2019-01-09,-0.0067668687204306965,-0.0008288165831529299
2019-01-10,-0.22980282713448147,0.06359573181011301
2019-01-11,-0.0295546733536554,0.015546032579655754
2019-01-12,-0.0037475418247175946,0.013452920534178304
2019-01-13,-0.10035897887433244,0.02999319472436288
2019-01-14,0.1265583500100485,-0.02569917060254643
2019-01-15,-0.06918034153519724,0.0030711222038014327
2019-01-16,0.021480926356194134,0.002890336325597533
2019-01-17,-0.005403662597237375,-0.019953944487157392
2019-01-18,-0.02103400991703623,0.019795759030964623
2019-01-19,0.05576234906000746,-0.005731218135453806
2019-01-20,-0.06748371030161436,0.020939229037080218
2019-01-21,-0.016462331321959636,0.0010028321128915051
2019-01-22,0.008510959588704018,-0.028579099177710267
2019-01-23,-0.005541843423819672,-0.003456988458134158
2019-01-24,0.013972565580389397,-0.008900720933039888
2019-01-25,0.018144491032114983,0.03456081634551506
2019-01-26,-0.0042954694419304355,-0.015924974501726703
2019-01-27,-0.03891382606928342,-0.007661448909721967
2019-01-28,-0.09057964585926379,0.005367384455671781
2019-01-29,-0.01339959591281255,-0.0015738261534075947
2019-01-30,0.044551495382039515,-0.005189863705524996
2019-01-31,-0.02610151820497219,-0.0053300192434186985
2019-02-01,0.02441450363903159,-0.01789808307842871
2019-02-02,0.04890032838153444,-0.015283294296506877
2019-02-03,-0.04444757798283759,0.0071195523299999106
2019-02-04,0.010280916032561316,-0.009812818837058973
2019-02-05,-0.00036448354780340775,-0.003637580732851632
2019-02-06,-0.04607148777135487,0.013409575607826702
2019-02-07,-0.004078217210270267,-0.009774736768316786
2019-02-08,0.2787014517110841,-0.0898697507579329
2019-02-09,0.016400279726152094,-0.012236600855081606
2019-02-10,0.049673833578048755,-0.030445649443242337
2019-02-11,-0.0745067356370977,0.01879364579571102
2019-02-12,0.01281222073865343,-0.013982193118491918
2019-02-13,-0.02719787693519454,0.014608913507474957
2019-02-14,-0.01006607822362056,0.009031414789811254
2019-02-15,0.020667007740099157,-0.004201778483206601
2019-02-16,0.02201917384360183,-0.0022247998312348504
2019-02-17,0.06957744042976235,-0.0022497299984629462
2019-02-18,0.15282800836276506,-0.018627102427826406
2019-02-19,-0.012382245384923826,-0.017663167904012886
2019-02-20,0.06731009705232482,-0.030479051034740797
2019-02-21,-0.05780621971226878,0.004874197711865081
2019-02-22,0.030404518604254752,-0.0011513233175462901
2019-02-23,0.07443944114441702,-0.027941368144685206
2019-02-24,-0.2236596378149686,0.06842440666846411
2019-02-25,0.05588247801998423,0.0008712652402221386
2019-02-26,-0.01964838377317847,0.008004184623712897
2019-02-27,-0.0074805460085257255,0.003372465095487277
2019-02-28,0.0003598786280070013,-0.024162758131786758
2019-03-01,0.018949001032482114,0.000961970389327885
2019-03-02,0.011832514936199313,0.000526469186005072
2019-03-03,-0.017452551129427677,0.00866548685151845
2019-03-04,-0.054016458959483656,0.021836116519724273
2019-03-05,0.13012209635398136,-0.0716872349909482
2019-03-06,0.03128172614860236,-0.01765336094595829
2019-03-07,0.013999161656358004,-0.0018744274105156472
2019-03-08,-0.025404299924226423,0.009375327026429469
2019-03-09,0.04157203996515891,-0.012426021465082529
2019-03-10,-0.013925826147566782,0.009251750740188056
2019-03-11,-0.04148114700429357,0.00528661647956007
2019-03-12,0.030202970730414124,0.010414614548504274
2019-03-13,-0.011772031157558066,0.014868036241686493
2019-03-14,0.013807814394239061,0.0009530952744300726
2019-03-15,0.0449128296162305,-0.020142830696093086
2019-03-16,0.06024582070191572,-0.017489235193162048
2019-03-17,-0.015453590438997954,0.01216043591060475
2019-03-18,-0.009703051227315252,0.007312661402866947
2019-03-19,0.01370486181137667,-0.0026765818037657973
2019-03-20,-0.002468660741861312,-0.014359059724917696
2019-03-21,-0.036156735026319234,0.017876899389113375
2019-03-22,0.0055956130378924185,-0.003688623860856433
2019-03-23,0.022456113614790094,-0.005193441662300883
2019-03-24,-0.018483942721761626,0.005642098485856359
2019-03-25,-0.02266028207738158,0.0074443145737005615
2019-03-26,0.005552777531308168,0.003692404504603087
2019-03-27,0.06576683100949343,-0.019763464550547796
2019-03-28,-0.01968453001426516,0.005913215106128157
2019-03-29,0.019190169720466742,-0.003801187788919392
2019-03-30,-0.008153621775959671,0.001484464156352751
2019-03-31,-0.0007070674971001821,0.0013325969099380868
2019-04-01,0.08974591671856323,0.14317351045619922
2019-04-02,0.33149338706231135,-0.03960191139306371
2019-04-03,0.12150126653977177,0.07728207688116143
2019-04-04,0.06278677704931664,0.14457983025657373
2019-04-05,0.04308024329113609,-0.05826824731088026
2019-04-06,0.005982657639561421,-0.051292433797053956
2019-04-07,0.03357064170878057,-0.027028015028806463
2019-04-08,-0.05008544735649162,-0.10511315744363929
2019-04-09,-0.06254792924323009,-0.0260631706016921
2019-04-10,0.046395430729561066,0.028321583287372012
2019-04-11,-0.15369131101830377,-0.003766338254121326
2019-04-12,0.006764436232016121,0.02434293363708183
2019-04-13,-0.0022280380854441083,0.008333693608825197
2019-04-14,0.05070580663595672,-0.023629272561356534
2019-04-15,-0.07046038691558285,0.003861652523042447
2019-04-16,0.05694391634229154,-0.013535182281005557
2019-04-17,-0.018812942008950104,0.0010721693030363816
2019-04-18,0.06769209922371142,0.015481393751669372
2019-04-19,-0.005254242724850444,-0.016995615917834047
2019-04-20,-0.00247129624277922,0.005637633551366385
2019-04-21,-0.06692444844546289,-0.018914505836071623
2019-04-22,0.016537025561444797,0.0069003952068243946
2019-04-23,-0.008117493278114948,-0.004821739489380652
2019-04-24,-0.06878087249886292,-0.033595003109744226
2019-04-25,-0.09059391634701439,0.011771863526210477
2019-04-26,0.029018935702131855,-0.009571407704344094
2019-04-27,-0.0015864344521533107,-0.0006864320098688717
2019-04-28,-0.017865705987124225,0.01754068173256749
2019-04-29,-0.03678532886023115,-0.008299033146335146
2019-04-30,0.09014490835338873,-0.028780522281469028
2019-05-01,-0.0032173857427449837,0.006725998858796964
2019-05-02,0.03064676655073559,0.023795334664764394
2019-05-03,0.09868257067999772,-0.006984054896029312
2019-05-04,-0.02422674498320272,-0.0017992311028469684
2019-05-05,-0.023928559273651288,0.0021907808867865416
2019-05-06,-0.0025507558176516894,-0.050011624903753084
2019-05-07,-0.006012529992662981,0.002559972711732095
2019-05-08,0.014119422598374723,-0.006423120275405198
2019-05-09,0.0005312257361629506,-0.015444329038970413
2019-05-10,0.04859775761101178,-0.015970053896829095
2019-05-11,0.23504536981657081,-0.031066355816929934
2019-05-12,-0.07833601059646565,0.007309200258238861
2019-05-13,0.11206027299414137,-0.02263262810833607
2019-05-14,0.13704574158254,0.042745955588401274
2019-05-15,0.17511810523423732,-0.015814185113245255
2019-05-16,-0.036722689022912924,-0.033492048122651816
2019-05-17,-0.14380014433530472,0.005600910032836273
2019-05-18,-0.03130620709744953,0.036118041484643926
2019-05-19,0.1865337065509468,-0.040860758458700956
2019-05-20,-0.07473825742970835,-0.007221800574639441
2019-05-21,0.014031745050847807,0.00892955286879674
2019-05-22,-0.0812523892124151,-0.008911104212933514
2019-05-23,0.02336374267442177,-0.003280885608137103
2019-05-24,0.08175112852253495,-0.030936696975027673
2019-05-25,0.022933428638015074,-0.013570668975046031
2019-05-26,0.12356095724499261,-0.030511337913544656
2019-05-27,0.05761578002213091,-0.013532391281426168
2019-05-28,-0.01933948759401762,0.013691009083040478
2019-05-29,-0.009605054176598038,-0.0013026682255084794
2019-05-30,-0.054005039175638155,0.07881631385217247
2019-05-31,0.09309747650701118,0.010161226079563126
2019-06-01,-0.01807100712608336,0.0037635070517386088
2019-06-02,0.02541550966426301,-0.020728444882254025
2019-06-03,-0.12720785291389275,0.00348930894175023
2019-06-04,-0.10270733096840243,0.0010104201794231664
2019-06-05,0.03290011887878732,-0.0078237726319285
2019-06-06,0.045517792798353864,-0.0181125428993466
2019-06-07,0.04882213924397917,-0.016994848541407395
2019-06-08,-0.013960533004297435,-0.000175102071016513
2019-06-09,-0.06945166841200101,0.014014993179653799
2019-06-10,0.12448207889119065,-0.03995880940407307
2019-06-11,0.016595099159855107,-0.020079740274718125
2019-06-12,0.04305166834511769,-0.022440713170902103
2019-06-13,-0.0218213316935782,0.01634593452630271
2019-06-14,0.05388531491078382,-0.010958629746429251
2019-06-15,0.0428007855932343,-0.011275819023469033
2019-06-16,0.008391514532813116,0.00680515556979426
2019-06-17,0.01453593269553064,-0.006280988140437641
2019-06-18,-0.035768425599761865,-0.0016647159305901976
