,L1,L2
2018-04-29,0.018997031851748045,0.017252866464922485
2018-04-30,0.018317708232374975,0.016794574745659836
2018-05-01,0.018032384066517665,0.016682858294379547
2018-05-02,0.01781608907222261,0.016604117302634596
2018-05-03,0.017778418969613914,0.01657787185103619
2018-05-04,0.017141081844440964,0.016226955570085286
2018-05-05,0.0170943873595433,0.016596196207744263
2018-05-06,0.017062900552296353,0.016599694777810182
2018-05-07,0.0169067894606601,0.016563738042395127
2018-05-08,0.01683615633524098,0.016527351629205173
2018-05-09,0.01685170691381059,0.016535187919762863
2018-05-10,0.01664089416517045,0.016474654930460648
2018-05-11,0.016332339499694065,0.0163974357948099
2018-05-12,0.015841501090218844,0.015518714930075643
2018-05-13,0.01427376527707867,0.014107404547903168
2018-05-14,0.013903297169016553,0.013776378188618897
2018-05-15,0.014307743561632173,0.013983998778301135
2018-05-16,0.01402265428647629,0.013741505278451537
2018-05-17,0.013984527265882212,0.01372904996393999
2018-05-18,0.013766163300456623,0.013604839030313497
2018-05-19,0.013223976830897263,0.01326274203057721
2018-05-20,0.012914981809919804,0.013064534030652325
2018-05-21,0.013226446698721459,0.013574933864960247
2018-05-22,0.012673876746511312,0.013235368637394529
2018-05-23,0.012311753352368879,0.013073203933735018
2018-05-24,0.012359951438466878,0.013042828036263538
2018-05-25,0.012212566007152106,0.01294412846317287
2018-05-26,0.012214651421088407,0.012945159765243762
2018-05-27,0.01172343064749046,0.012672762242607076
2018-05-28,0.011810871270869543,0.012704929845966129
2018-05-29,0.011603562647380425,0.012603137603699426
2018-05-30,0.01186278893177636,0.012711122554475842
2018-05-31,0.011804600569642335,0.012451904303569105
2018-06-01,0.011840545438153268,0.012462205560214998
2018-06-02,0.011837674886948202,0.012473910602285058
2018-06-03,0.01179424583217854,0.012370724452548349
2018-06-04,0.011321989426300094,0.012031854986054096
2018-06-05,0.011207867100186855,0.01199169338139572
2018-06-06,0.011272969376749747,0.01200832212702971
2018-06-07,0.011392816373754843,0.012087665874396657
2018-06-08,0.010951001298876037,0.011798387480719291
2018-06-09,0.011068211129285455,0.011859470358070716
2018-06-10,0.011021216713464791,0.011837482764158283
2018-06-11,0.010299059308098008,0.011280591374112066
2018-06-12,0.01029181252546825,0.011258417107264735
2018-06-13,0.010063899171860246,0.011103318103726514
2018-06-14,0.009915969290165142,0.01103957043491988
2018-06-15,0.009652284975262784,0.010911465641932053
2018-06-16,0.00956221710417713,0.010878006461313632
2018-06-17,0.012320107065607221,0.014613871114387467
2018-06-18,0.011640206916944337,0.012876772218350579
2018-06-19,0.014680141353540042,0.01696878683543794
2018-06-20,0.01461769594116739,0.016662236037547688
2018-06-21,0.015051782837472726,0.01688174380978306
2018-06-22,0.014947164213381846,0.01689384360039057
2018-06-23,0.01427070339717305,0.01571618107001495
2018-06-24,0.014742573450682202,0.015943682046499586
2018-06-25,0.015236493167411002,0.016199207664854814
2018-06-26,0.015295979219635294,0.016205432760954395
2018-06-27,0.015161549373165037,0.016132942529388027
2018-06-28,0.014849990807091176,0.01600384754508567
2018-06-29,0.014902960572063539,0.016120565929216842
2018-06-30,0.014869593999654856,0.01608808047756118
2018-07-01,0.014855558283455826,0.016095885364602113
2018-07-02,0.015134306761093844,0.016211374541667132
2018-07-03,0.014668572399029856,0.01535127935787403
2018-07-04,0.014771004589058064,0.01538939675345571
2018-07-05,0.015207058829877284,0.01565179419770876
2018-07-06,0.015068992456107943,0.015483413461566392
2018-07-07,0.015377636188672203,0.015629212126837648
2018-07-08,0.015404961105431065,0.015639953152553062
2018-07-09,0.015544538702932275,0.015676552302142915
2018-07-10,0.016003731598407032,0.0158393961342032
2018-07-11,0.015971718398818398,0.016029872643591653
2018-07-12,0.01591033204769566,0.0159591618688445
2018-07-13,0.01608219924379324,0.016070292442573367
2018-07-14,0.016151122269817637,0.016193149505979405
2018-07-15,0.016665482379007134,0.01662858714710565
2018-07-16,0.016741654402903434,0.016680651676487124
2018-07-17,0.01688447724955891,0.01674131491036447
2018-07-18,0.016669706487583917,0.016642269702179215
2018-07-19,0.017966394317024126,0.01747284697434149
2018-07-20,0.01749019002020083,0.017191565749767254
2018-07-21,0.01751159181632639,0.01718839433278348
2018-07-22,0.017228146858817295,0.016891147255230728
2018-07-23,0.01553864570350717,0.015459459971321103
2018-07-24,0.015337116204814483,0.015390343658857674
2018-07-25,0.015330843746428808,0.015403276343904935
2018-07-26,0.015417596117907988,0.015440195017336757
2018-07-27,0.015247241879240113,0.015380439147576004
2018-07-28,0.0150999880606605,0.015308950659614275
2018-07-29,0.015188439761800787,0.015429825122668817
2018-07-30,0.014891681025956928,0.015286150475879372
2018-07-31,0.01485919185985712,0.015287579333624369
2018-08-01,0.01620754041155658,0.01634858285198378
2018-08-02,0.026924038696997332,0.03135640185452823
2018-08-03,0.024310637657876326,0.02501749590464583
2018-08-04,0.0281936416364216,0.02805432014123115
2018-08-05,0.027887392882857312,0.027982143180001997
2018-08-06,0.02808949202827698,0.02801536815161045
2018-08-07,0.03297322307485963,0.03179580962383744
2018-08-08,0.03309828401351757,0.03182385117530273
2018-08-09,0.03339153720230528,0.03187383855312575
2018-08-10,0.034098688880134814,0.03209614338881482
2018-08-11,0.034191013410650076,0.03210667696000046
2018-08-12,0.03426799693072602,0.031989738170405284
2018-08-13,0.034701600387606224,0.03207559615770966
2018-08-14,0.03467305448674665,0.032067147834166254
2018-08-15,0.03665302863377945,0.03301293316293084
2018-08-16,0.03739363705013177,0.034028653857437266
2018-08-17,0.036281073793134846,0.03355490721901618
2018-08-18,0.03690316007397135,0.03427691587366913
2018-08-19,0.03627023049939304,0.033558067115832736
2018-08-20,0.038095066073558795,0.03528789361112129
2018-08-21,0.03841467472593528,0.035384990006740655
2018-08-22,0.038034148025882134,0.03507464939147543
2018-08-23,0.03756290664651607,0.034803525618890364
2018-08-24,0.0367830316942932,0.03461209271310871
2018-08-25,0.03678183242021493,0.03461727389817149
2018-08-26,0.036881424710773214,0.034645750873469945
2018-08-27,0.03705370335506221,0.03467357397022874
2018-08-28,0.03701084131079313,0.03466565127304681
2018-08-29,0.03668127439864896,0.03437785213485238
2018-08-30,0.03671138439834104,0.03438270529832694
2018-08-31,0.036855407940575985,0.03508676564484689
2018-09-01,0.03712622373449019,0.035316673238711634
2018-09-02,0.03704553262789596,0.03532636884449985
2018-09-03,0.036781943671332515,0.03528858107914962
2018-09-04,0.03598585027692651,0.03508730255515466
2018-09-05,0.03596181414430813,0.03508043700410034
2018-09-06,0.03584851046568398,0.035057377879179785
2018-09-07,0.03587171045629056,0.035069258343779566
2018-09-08,0.03534999153346474,0.034951664833251135
2018-09-09,0.035202348735334524,0.03493012237674002
2018-09-10,0.03478188022183151,0.034859451703086373
2018-09-11,0.034612688311395495,0.03483551059207426
2018-09-12,0.03402402006291694,0.03381369655896432
2018-09-13,0.033749496811486646,0.03373876054412876
2018-09-14,0.03392934503983877,0.03378010497834354
2018-09-15,0.033966009983737125,0.033788387427335025
2018-09-16,0.03405873124206972,0.03378155209871019
2018-09-17,0.03326565740511724,0.03355019484056844
2018-09-18,0.032136381322392965,0.032114236139977194
2018-09-19,0.032073333691099576,0.0320946087094537
2018-09-20,0.03235827682695172,0.03221718424600896
2018-09-21,0.03238728647153284,0.03222139779066951
2018-09-22,0.032292321982855206,0.03220800923056506
2018-09-23,0.03237197621740713,0.03225680079820911
2018-09-24,0.032184536854847574,0.03221903936621547
2018-09-25,0.032087217189500465,0.03220336797933931
2018-09-26,0.032114462926951914,0.03221076301178975
2018-09-27,0.03163788397584053,0.031744561249234256
2018-09-28,0.03149258331260754,0.031717087019918974
2018-09-29,0.031549943971267334,0.0317231698056158
2018-09-30,0.031280561626707414,0.03182029895245527
2018-10-01,0.025947345975855046,0.02745187412198358
2018-10-02,0.021674546604357636,0.023768983057822688
2018-10-03,0.016551345679625448,0.017976161590722996
2018-10-04,0.016754707143289423,0.01812875887495281
2018-10-05,0.016584153573035547,0.018089903735186704
2018-10-06,0.015888797769417908,0.017590190191542083
2018-10-07,0.01556242082109096,0.017477182382037434
2018-10-08,0.01606023590967246,0.018550870376398784
2018-10-09,0.013865968577378096,0.016445107960663327
2018-10-10,0.01366950764869064,0.01631833368758316
2018-10-11,0.011198809845226625,0.013638520444103337
2018-10-12,0.010607132468583642,0.013294876402669173
2018-10-13,0.010552834563614177,0.013278259505175371
2018-10-14,0.009807144116537596,0.01275876289967153
2018-10-15,0.009514095275501379,0.012628373148564251
2018-10-16,0.010444666057064046,0.013327657794927086
2018-10-17,0.010503867921238967,0.013351909951935446
2018-10-18,0.012350254171306425,0.01784470445054154
2018-10-19,0.011889505253149957,0.017649710147599456
2018-10-20,0.011923302306165826,0.017654318721584954
2018-10-21,0.012985831976344366,0.018295623854035586
2018-10-22,0.011345285518831651,0.015248515608129797
2018-10-23,0.011802235817738368,0.0155103223024108
2018-10-24,0.01124458123057994,0.01385780752718746
2018-10-25,0.011493532189439808,0.014212691848276572
2018-10-26,0.011492464477386482,0.013740245076575362
2018-10-27,0.01169890032357852,0.013828223909018288
2018-10-28,0.010943890727054203,0.012957434737192762
2018-10-29,0.010816587408260095,0.012833269388184972
2018-10-30,0.013745234860462328,0.016662952774260324
2018-10-31,0.013839658659126012,0.016686442237854343
2018-11-01,0.014178449630768211,0.0167997450880759
2018-11-02,0.014036285695665614,0.016037961403235792
2018-11-03,0.01411032929276182,0.016053253234731796
2018-11-04,0.015304312414204588,0.016933486390808872
2018-11-05,0.015368728736574029,0.01695241368193044
2018-11-06,0.015207603084480905,0.016747256578164525
2018-11-07,0.015105145504694613,0.01636956537745484
2018-11-08,0.015992593566779845,0.016899142932098443
2018-11-09,0.016037885147349093,0.016913036355481633
2018-11-10,0.016104523061134426,0.016898723576243616
2018-11-11,0.01499367520104673,0.016010335454071108
2018-11-12,0.014752559390829648,0.015950376779820676
2018-11-13,0.01468270030808043,0.015889774605901182
2018-11-14,0.014760693217271543,0.01586737684115118
2018-11-15,0.014561013816181669,0.015818991185176677
2018-11-16,0.01454206763062944,0.015815580406318603
2018-11-17,0.014634598165838977,0.01584308611481167
2018-11-18,0.01749815981866483,0.01883842051709854
2018-11-19,0.017696813537707468,0.018861508788465393
2018-11-20,0.01779753112072039,0.01888305059090732
2018-11-21,0.01928803506054374,0.019863746199972443
2018-11-22,0.019444981689884545,0.019896277476217864
2018-11-23,0.019746071481053312,0.01999335820814434
2018-11-24,0.021100487316801614,0.020752695300356026
2018-11-25,0.021619447952798868,0.02095000869033838
2018-11-26,0.021517720080517645,0.02089101531819407
2018-11-27,0.02147349148922429,0.020876936585326775
2018-11-28,0.021434716887376415,0.02082655659915191
2018-11-29,0.022040565340004904,0.02118186577354001
2018-11-30,0.021917236538173526,0.021044445759763872
2018-12-01,0.021871995439375583,0.021032263875585457
2018-12-02,0.021704261989210764,0.020946066948138716
2018-12-03,0.02140261306624658,0.02073105471933654
2018-12-04,0.021103501892378612,0.02040422832552239
2018-12-05,0.020963159757370002,0.02036840889708091
2018-12-06,0.021087137261019816,0.02040196419931637
2018-12-07,0.021041590214479974,0.020406532576519552
2018-12-08,0.022083445011290455,0.02103111460822235
2018-12-09,0.021875425965479207,0.020981897619620746
2018-12-10,0.021988786975480554,0.02101667632035254
2018-12-11,0.021896682002471975,0.02098443650449532
2018-12-12,0.022345461612640706,0.021134915278045032
2018-12-13,0.02259856359387881,0.021215444072769516
2018-12-14,0.022786363345481647,0.021300108681326355
2018-12-15,0.02274919736103926,0.021305865344251974
2018-12-16,0.022424756534582785,0.02070877673297103
2018-12-17,0.02260591713999594,0.02075053509272608
2018-12-18,0.022706667850000792,0.020953853560525697
2018-12-19,0.022606362875650612,0.02085211760628901
2018-12-20,0.021675033812700265,0.020397284552013895
2018-12-21,0.021925450395585265,0.02077879810746286
2018-12-22,0.021541065768097653,0.02067132289910435
2018-12-23,0.021436340711484286,0.020639890370542473
2018-12-24,0.021367017898859038,0.020622212555586803
2018-12-25,0.020583208790911536,0.020245132460116992
2018-12-26,0.020657168027253286,0.020290887771130205
2018-12-27,0.0207594660543763,0.020332004829325113
2018-12-28,0.020691446774979055,0.02033891451004127
2018-12-29,0.0227119411300959,0.02448867920423474
2018-12-30,0.022619091167811994,0.02445814415838718
2018-12-31,0.022448052959082657,0.02442695516963041
2019-01-01,0.022169611600033334,0.02435181528336606
2019-01-02,0.022252385532609775,0.024377262757427538
2019-01-03,0.0212030973031537,0.02389553091828497
2019-01-04,0.020385387838765805,0.02354863043482587
2019-01-05,0.02008092269592593,0.02347284597105861
2019-01-06,0.020316648311943977,0.023631139193658803
2019-01-07,0.01990809566388104,0.023510364892966436
2019-01-08,0.019762584450037056,0.023468256046411916
2019-01-09,0.01952460389545676,0.02342644816873406
2019-01-10,0.024202894178067487,0.027662474438271585
2019-01-11,0.024145295101239396,0.027656272051616814
2019-01-12,0.02416964475914645,0.027649536905961593
2019-01-13,0.024523636827631597,0.027753745597077696
2019-01-14,0.02441773725344834,0.02773908739358923
2019-01-15,0.024473680606924487,0.027754651560961987
2019-01-16,0.02465344769694893,0.027894710065751893
2019-01-17,0.01845195135344215,0.02125981493939288
2019-01-18,0.017885275434344698,0.021060073424330163
2019-01-19,0.01818481930174036,0.02117470129696512
2019-01-20,0.018115024868460887,0.02136246127316601
2019-01-21,0.017998694844936478,0.021341890934943486
2019-01-22,0.017383710598750407,0.020911840691404185
2019-01-23,0.0169192643660468,0.020731660176356706
2019-01-24,0.01657178418513263,0.02064857717258393
2019-01-25,0.016066905819323983,0.02047745383783152
2019-01-26,0.01586888754681611,0.02035445197189297
2019-01-27,0.017807975079842192,0.023317836409100914
2019-01-28,0.01927562774631185,0.027856069512968235
2019-01-29,0.01908326985734512,0.027820623997042045
2019-01-30,0.019078811670991097,0.02781957013969233
2019-01-31,0.019068371689230673,0.02781863877547877
2019-02-01,0.019208532151570458,0.02786318584546431
2019-02-02,0.01912969027994233,0.027905769778085628
2019-02-03,0.019148477161208127,0.02790735281014474
2019-02-04,0.018175752375756117,0.025097913036044462
2019-02-05,0.018035501532383057,0.025067314226325976
2019-02-06,0.01735371738182316,0.024884417414049873
2019-02-07,0.01739060545409006,0.024901005212263665
2019-02-08,0.017365805241497133,0.02489703741109865
2019-02-09,0.017315240029992567,0.024891116916729464
2019-02-10,0.017272780987405,0.024886290762437563
2019-02-11,0.017308519326721505,0.02489205686241302
2019-02-12,0.01728108072847105,0.024889260320256002
2019-02-13,0.018404028757516205,0.026637276351573334
2019-02-14,0.01885175923871695,0.02708474112666578
2019-02-15,0.018697217070864747,0.027048672201656503
2019-02-16,0.018718700359020277,0.027052821262561724
2019-02-17,0.018743712219604455,0.02705575379195499
2019-02-18,0.01873728880263735,0.027055121722924805
2019-02-19,0.01874473465868827,0.027057043091193653
2019-02-20,0.018915397732533402,0.02712796534560024
2019-02-21,0.01888341222369133,0.02712426646649508
2019-02-22,0.018849971690579975,0.027121883265747528
2019-02-23,0.018841289137917792,0.02712145812141613
2019-02-24,0.01887451242389146,0.027124362165444546
2019-02-25,0.018686318581322456,0.027087017687028394
2019-02-26,0.018622568670326863,0.0270630200804478
2019-02-27,0.018557513811651098,0.027056832626465917
2019-02-28,0.019275736612300393,0.028581631823116085
2019-03-01,0.01926913434746063,0.028581713919438503
2019-03-02,0.019280886600851352,0.0285875210017615
2019-03-03,0.02463033346308694,0.032895406108721235
2019-03-04,0.028073521357940168,0.03487360324712766
2019-03-05,0.030461149866510558,0.03571154934118038
2019-03-06,0.030567008844066976,0.03558949356754829
2019-03-07,0.03083661922896483,0.035632392839721076
2019-03-08,0.031172853570221905,0.03568851490902592
2019-03-09,0.03158893824049499,0.03576010277848962
2019-03-10,0.03429595166931183,0.03706160372787732
2019-03-11,0.03299092232279412,0.037813146494468444
2019-03-12,0.032623914720063506,0.037315263711747426
2019-03-13,0.030569820218886504,0.03432779212562625
2019-03-14,0.03097854369423575,0.034647037004956735
2019-03-15,0.030913978491021378,0.03464050654442201
2019-03-16,0.030599879219478064,0.03458075166346871
2019-03-17,0.030094939102524955,0.034240755275009783
2019-03-18,0.030208826283684986,0.03425209661788466
2019-03-19,0.030253568281963898,0.0342555523071613
2019-03-20,0.029878962806430702,0.03415621991716593
2019-03-21,0.03046224688663425,0.03666736317202075
2019-03-22,0.030425011748545575,0.0366647885048104
2019-03-23,0.03119837524967005,0.03713127260370407
2019-03-24,0.031236321453925193,0.03713973098112807
2019-03-25,0.03138674056246443,0.03716236472847608
2019-03-26,0.031284465987077396,0.03714679304877223
2019-03-27,0.029069033840529834,0.03593136436921986
2019-03-28,0.029166790991356537,0.03596774553273098
2019-03-29,0.029243684413156237,0.03597348460063628
2019-03-30,0.029276361398549534,0.03597646657569805
2019-03-31,0.029431641011965194,0.036014239457039514
2019-04-01,0.028531288503795355,0.0353455618445021
2019-04-02,0.02851496658979577,0.03534421393681555
2019-04-03,0.028488159942284423,0.03532575870904915
2019-04-04,0.02817735465104814,0.03486896155821247
2019-04-05,0.030216054749257988,0.03900922934824808
2019-04-06,0.030178277606943506,0.039013785001032045
2019-04-07,0.030525753777551366,0.039003388856040475
2019-04-08,0.03058556136415576,0.03900975293755125
2019-04-09,0.03071243076950371,0.039024499568180285
2019-04-10,0.030747502901142365,0.03902124853771017
2019-04-11,0.030876509922419658,0.0390393317564844
2019-04-12,0.02425642336245476,0.026978009038696876
2019-04-13,0.023961987569861697,0.02673893693201985
2019-04-14,0.025151450086010614,0.027054432255082972
2019-04-15,0.027008584767908926,0.028013593656935634
2019-04-16,0.026861059926524225,0.026811820863921976
2019-04-17,0.027706009608233745,0.02713254311219703
2019-04-18,0.027481340763094185,0.026823971678164464
2019-04-19,0.027581988701037854,0.02683908837099181
2019-04-20,0.02743338250211618,0.026230172012486414
2019-04-21,0.027448220014961278,0.026230105369802317
2019-04-22,0.027552785934874792,0.02625028114804683
2019-04-23,0.0274042933918692,0.026193819561796807
2019-04-24,0.027407398904517412,0.026186022921407613
2019-04-25,0.027777619351912426,0.02628693359520381
2019-04-26,0.02783338192117217,0.026295744512609624
2019-04-27,0.027079692625633506,0.025663912705496453
2019-04-28,0.02702827394146947,0.025641300485736186
2019-04-29,0.02708353466246398,0.02566757819090294
2019-04-30,0.027096605488194335,0.025668833520254092
2019-05-01,0.027796441526426845,0.02590202436807684
2019-05-02,0.02716883978176693,0.025518146588780738
2019-05-03,0.024509226620416734,0.02364127918920348
2019-05-04,0.021779806253926517,0.021545601483972828
2019-05-05,0.01801418264392074,0.01779301900033716
2019-05-06,0.01742089014497942,0.017474196958847363
2019-05-07,0.01696768055517199,0.017262465158354334
2019-05-08,0.01687670876870314,0.01729193050534043
2019-05-09,0.01520493648951976,0.015880643138707632
2019-05-10,0.015398694530833,0.015972375947297498
2019-05-11,0.015375110502790786,0.015953020608551034
2019-05-12,0.015278719363476929,0.01589330205342459
2019-05-13,0.015403316539291678,0.015940966612366825
2019-05-14,0.01582005942092235,0.01612434886315057
2019-05-15,0.015821705869885135,0.016111200890986103
2019-05-16,0.016023455241191045,0.016185108720586143
2019-05-17,0.01605663749377311,0.016245131067084813
2019-05-18,0.01600979395643303,0.016231590313892846
2019-05-19,0.01594441818281822,0.01620448250888831
2019-05-20,0.016017003614348636,0.016227448141317668
2019-05-21,0.015984441361087343,0.01621988370732081
2019-05-22,0.01575059103177108,0.01614833993218424
2019-05-23,0.01653685863675678,0.01656498869621213
2019-05-24,0.016054078357222216,0.01624937356347346
2019-05-25,0.015873892705525992,0.016189087882859762
2019-05-26,0.01561634909914475,0.01610092742891703
2019-05-27,0.01575807217341118,0.016135705244099973
2019-05-28,0.01670144023858531,0.016804933230696553
2019-05-29,0.020908318760796463,0.021495497059879565
2019-05-30,0.020631637990905803,0.021314435801014
2019-05-31,0.02181193722332641,0.02196997646380122
2019-06-01,0.02003686111676848,0.019075551899259607
2019-06-02,0.020078188034464102,0.019087511402080877
2019-06-03,0.02040229590390219,0.01932738422459354
2019-06-04,0.020288905261135845,0.01923776239150996
2019-06-05,0.020545702401717,0.019316433380786903
2019-06-06,0.02543895118289044,0.024570535234687618
2019-06-07,0.02667861794933085,0.025202524036837176
2019-06-08,0.026885343879610196,0.025219273913462088
2019-06-09,0.02726655336770204,0.025450183459967957
2019-06-10,0.02723347968041806,0.02545167429441799
2019-06-11,0.026938515487103576,0.02529187097058049
2019-06-12,0.026918194737218334,0.02528853354762471
2019-06-13,0.026880183142906286,0.025247805319755925
2019-06-14,0.027489466862265236,0.027015279775477807
2019-06-15,0.027380731940966102,0.02692908902256129
2019-06-16,0.02527693767279919,0.02560202159210187
2019-06-17,0.025617826965458376,0.025585105301133528
2019-06-18,0.026505784843877958,0.02604752212926375
2019-06-19,0.025703621646829024,0.025591948457228158
2019-06-20,0.02568648025815347,0.025562703273369264
2019-06-21,0.02537187915833037,0.025474746222422323
2019-06-22,0.025430077990109226,0.025516660446514003
2019-06-23,0.025336448616902686,0.02548687811919628
2019-06-24,0.02465829846299212,0.025250699803750477
2019-06-25,0.024748014073768504,0.025270330280535172
2019-06-26,0.02526800201829963,0.02567769375698987
2019-06-27,0.025298955376119835,0.025692231139390606
2019-06-28,0.0252159111098903,0.025624972930404038
2019-06-29,0.025311921897717846,0.02564348026029207
2019-06-30,0.0240690110545606,0.025068774188799187
2019-07-01,0.02454669222921154,0.02630443455939951
2019-07-02,0.024284679035974352,0.026018739326277615
2019-07-03,0.024376234828004384,0.026033861361156537
2019-07-04,0.024479182735308226,0.026057944726343492
2019-07-05,0.024360807731873123,0.026048161311744852
2019-07-06,0.02440206588203847,0.02605412687459479
2019-07-07,0.024643601920991957,0.026193797646800607
2019-07-08,0.024730423348083598,0.026255298728188065
2019-07-09,0.024839973310447995,0.026281374472303977
2019-07-10,0.024643032855647305,0.026063330772903272
2019-07-11,0.025338273699434206,0.026470536519254136
2019-07-12,0.025522473284334594,0.026685788305727973
2019-07-13,0.02527319308472041,0.026567989512698263
2019-07-14,0.02534181861964048,0.026576281672914055
2019-07-15,0.025668028567331913,0.026652468564215565
2019-07-16,0.025473913660368483,0.02640874339485415
2019-07-17,0.025435578938567044,0.026286584416757436
2019-07-18,0.025462343862194835,0.026291435239678067
2019-07-19,0.025492126817247406,0.02629940680366868
2019-07-20,0.025504384141227257,0.026304321298134068
2019-07-21,0.025600532943265544,0.02632120475756103
2019-07-22,0.025298027113179605,0.026247545545416577
2019-07-23,0.025117518500480024,0.026169937010084833
2019-07-24,0.025082956109786343,0.02616309361790515
2019-07-25,0.0254495146978267,0.02657373236862299
2019-07-26,0.025975656299259145,0.026941215560182655
2019-07-27,0.02453391932165988,0.026232174097800105
2019-07-28,0.022969982931952952,0.02547454079920742
2019-07-29,0.022784181560673605,0.025440885014540483
2019-07-30,0.021044147413168776,0.024486643164553384
2019-07-31,0.021036625326240177,0.024548478964838125
2019-08-01,0.02096763949951009,0.024532446166269213
2019-08-02,0.020986729855301152,0.024542906790473527
2019-08-03,0.020784730313637645,0.02448075532879093
2019-08-04,0.020389299766534467,0.023981189107797403
2019-08-05,0.013620299281404558,0.014202411603613699
2019-08-06,0.012925635909722177,0.01366378870254514
2019-08-07,0.013168830735736485,0.013817420552107888
2019-08-08,0.01257303282668425,0.013425313571422475
2019-08-09,0.012526893120406949,0.01340929464917305
2019-08-10,0.012393284652644974,0.01333983980522509
2019-08-11,0.012057402708641547,0.01317310284871194
2019-08-12,0.01219612064121453,0.013254602386926655
2019-08-13,0.012242510333251886,0.013270275829169748
