Date,BTC,ETH,LTC,DOGE
2018-01-02,0.0925892597121414,0.13514465974787557,0.11007621068836916,0.02614527268554805
2018-01-03,0.014505086054969111,0.08480341627994366,-0.041183220446666786,0.01895536488420245
2018-01-04,0.02585842824803167,0.018730361673503358,-0.016428103354674286,0.03417329705511185
2018-01-05,0.11094452953729485,0.016979703746571467,0.03220963673152922,0.23239144044097299
2018-01-06,0.005578376143830052,0.043117478521551726,0.1733514544473775,0.20014753386704254
2018-01-07,-0.061740689989334026,0.10167986398366087,-0.027366908259326785,0.13950152697536466
2018-01-08,-0.08267549955484522,-0.004031820642391285,-0.1202739522299665,-0.1273307210055395
2018-01-09,-0.03861992220665626,0.12368134760985788,-0.03471310298136183,-0.11429961380258155
2018-01-10,0.025562164635524225,-0.034375534046981966,0.013992662313571623,-0.023981248808213302
2018-01-11,-0.11058116741362263,-0.083748920321997,-0.08821182639750166,-0.13311711838646767
2018-01-12,0.04198319183702074,0.09749359549276614,0.03213340411824904,0.1296000350422884
2018-01-13,0.02678987830152579,0.0923784720847535,0.09012055817517457,-0.0025307389418289788
2018-01-14,-0.04182295922437423,-0.021461543929788246,-0.08247012489633353,-0.10849669421774065
2018-01-15,0.0034647868456980165,-0.056320788275874584,-0.025034771983900157,-0.17003849928877554
2018-01-16,-0.18458172530715175,-0.2038312843512961,-0.21186701537018132,-0.3680291941363057
2018-01-17,-0.02662523913776235,-0.038148810498464185,-0.009683958340256007,0.11429152589987868
2018-01-18,0.025266707476315743,0.021487982757907597,0.03332824062107983,0.041114882285787614
2018-01-19,0.011480784055017625,0.002717524518743902,0.0006583648182312518,-0.012373930311298359
2018-01-20,0.10552244967375776,0.1058752964251322,0.08943979693234322,0.07074460339168025
2018-01-21,-0.10615162399161542,-0.09584018452753812,-0.10270602538933939,-0.16947825079893133
2018-01-22,-0.05937426753876515,-0.04513533482427692,-0.05623616802427071,-0.057282155327866124
2018-01-23,-0.005779885423653502,-0.01712140331800685,-0.012302539104660642,-0.009099821460156777
2018-01-24,0.04418609725643604,0.07098402541777941,0.012185892517577103,0.059628060701991704
2018-01-25,-0.008842259367552611,-0.002600707840248035,0.0015822156806158754,0.07922782883936874
2018-01-26,-0.007846394102556208,-0.0008146886787546303,-0.019821098293577023,-0.05771865117691671
2018-01-27,0.02382021404816243,0.048014904141533296,0.023221266621764963,0.018617937453334503
2018-01-28,0.02976063348641126,0.11822961667606485,0.06929506151960423,0.012400721018205718
2018-01-29,-0.04245369798060674,-0.05243402510166151,-0.06500323382358225,-0.06904065961032865
2018-01-30,-0.11132515302966894,-0.09879825820701822,-0.09454202541992217,-0.14543329222209528
2018-01-31,0.011295200421318582,0.04310449900718177,-0.01171556248313085,-0.002326682296218426
2018-02-01,-0.10845799638872773,-0.07568923036724218,-0.13798484508436853,-0.17820363731594044
2018-02-02,-0.03775622775012468,-0.1241031265244571,-0.07983014286224797,-0.11671481465010898
2018-02-03,0.03823265293714762,0.051329393577471516,0.19864883659865482,0.1432051948883577
2018-02-04,-0.10299083790500331,-0.14406016303912625,-0.07935395861594581,-0.16033422467314112
2018-02-05,-0.17398211533124852,-0.17890193854553665,-0.16643086395153528,-0.2192299498686421
2018-02-06,0.10870919082663183,0.12782818401833046,0.1318313992018217,0.21055403041194187
2018-02-07,-0.017261906053983648,-0.046523999009708265,-0.034058032468678834,-0.014784289410426789
2018-02-08,0.08115416198669995,0.07717330715965874,0.07834532511807396,0.060720434485739376
2018-02-09,0.05546355066788704,0.07767794919184422,0.09249251959218772,0.09080037631987571
2018-02-10,-0.013259122522587949,-0.02688951953855484,-0.052317846184464716,-0.002202393724502874
2018-02-11,-0.05874826338459948,-0.05464399013748608,-0.043364412023643543,-0.00663652878448854
2018-02-12,0.09347499762512804,0.0642350496457784,0.08103446593184982,0.09904525343641919
2018-02-13,-0.03746663522015054,-0.02736396396477533,-0.012531264124135572,0.029885187587630764
2018-02-14,0.09916074093751738,0.08859492149652262,0.29059373434913527,0.1770457384468535
2018-02-15,0.06836184023155013,0.014420859824017617,0.05501576007249947,0.08771689665902137
2018-02-16,0.006617573638271057,0.007690939983400131,0.020626340615073693,-0.0435365083295897
2018-02-17,0.08238283884948888,0.031180734159380465,-0.0028677668485160403,0.0021302119101745468
2018-02-18,-0.05179217303128765,-0.052902764115374874,-0.061695093606872135,-0.09284476735949036
2018-02-19,0.06187369895710683,0.02135654475027828,0.03337197196876017,0.04161868565324173
2018-02-20,0.015767739342639062,-0.05274501120480265,0.042971380290922664,0.05758969084522027
2018-02-21,-0.06459170224791023,-0.052035884871772124,-0.08745534780127022,-0.0750626389876926
2018-02-22,-0.06626121098880938,-0.0446618375987236,-0.0883656145259041,-0.050166300863088945
2018-02-23,0.02916567969339066,0.06125112140513199,0.06923386362579807,0.060295620534571236
2018-02-24,-0.048535445290413405,-0.02777670819036704,0.0005396845946093123,-0.04996408756594654
2018-02-25,-0.01523197751850677,0.0050969304759804854,0.05143299644718094,-0.029201494619171525
2018-02-26,0.07011553986619887,0.028593800894165813,0.002206428986982328,0.03157058379086403
2018-02-27,0.0340346060989737,0.0102428390907912,-0.019943053202265793,-0.00760097070502838
2018-02-28,-0.03102947063646394,-0.02661422639491456,-0.06535908833793566,-0.04436505835800262
2018-03-01,0.05182687604474616,0.019684608701039625,0.03322772044280887,0.03221072487979535
2018-03-02,0.012288390831968733,-0.01775236219554125,0.013289136562550105,-0.12549576708693508
2018-03-03,0.03573183173255637,0.00043399220734377297,-0.009040699015517059,-0.03357446945314416
2018-03-04,0.0019910549659772955,0.010967087973551266,0.014871519575558538,0.03721616186457982
2018-03-05,0.005258650235306609,-0.01510636090120013,-0.01234911440502552,-0.05299744415923805
2018-03-06,-0.07101737882303372,-0.043982022694103465,-0.07151090445012682,-0.12388632002687625
2018-03-07,-0.0785471416488412,-0.08173834520662224,-0.05629555183611764,-0.13595148596245255
2018-03-08,-0.05895751127349285,-0.06621615789568791,-0.05149752541065022,0.00024853781674762316
2018-03-09,-0.006134788034011313,0.03393391977600025,0.05862339897944916,0.02961904351104806
2018-03-10,-0.05182014795719041,-0.059384336188329404,-0.051729837834784964,-0.04262245952406967
2018-03-11,0.0773108269362234,0.05170379280650142,0.061184487914759146,0.05794109870050925
2018-03-12,-0.039774699535065794,-0.03303910883312072,-0.058363998031703675,-0.04320010737866567
2018-03-13,-0.0011163614975213596,-0.012949399458144831,-0.013852679659636205,-0.01801852650111335
2018-03-14,-0.10603202002040293,-0.11742068611868112,-0.08721309312909534,-0.11664727181104871
2018-03-15,0.0037476840392196608,-0.004874375872141854,0.02073316568095399,0.0033993966409270986
2018-03-16,0.00450614197866649,-0.015891906769594708,0.005904365634494894,-0.0073800975426934765
2018-03-17,-0.05186813420832641,-0.08474423174172407,-0.0784337677424704,-0.061996639098646576
